time,species,N,parm,parm_val,parm_val_char,parm_char
25,Annual susceptible biomass,0.04259049123965042,g_I_S,1.7,1.7x,Mv germination virulence
1,Perennial first-year susceptible biomass,0.0025706599516501782,g_I_S,1.7,1.7x,Mv germination virulence
2,Perennial first-year susceptible biomass,0.002446439636472064,g_I_S,1.7,1.7x,Mv germination virulence
3,Perennial first-year susceptible biomass,0.0020888851043343593,g_I_S,1.7,1.7x,Mv germination virulence
4,Perennial first-year susceptible biomass,0.001376039224235459,g_I_S,1.7,1.7x,Mv germination virulence
5,Perennial first-year susceptible biomass,6.205218375350263e-4,g_I_S,1.7,1.7x,Mv germination virulence
6,Perennial first-year susceptible biomass,2.1932676994529388e-4,g_I_S,1.7,1.7x,Mv germination virulence
7,Perennial first-year susceptible biomass,7.679507917934814e-5,g_I_S,1.7,1.7x,Mv germination virulence
8,Perennial first-year susceptible biomass,2.859222134155015e-5,g_I_S,1.7,1.7x,Mv germination virulence
9,Perennial first-year susceptible biomass,1.1039463174461472e-5,g_I_S,1.7,1.7x,Mv germination virulence
10,Perennial first-year susceptible biomass,4.3196398814872305e-6,g_I_S,1.7,1.7x,Mv germination virulence
11,Perennial first-year susceptible biomass,1.6975289364798418e-6,g_I_S,1.7,1.7x,Mv germination virulence
12,Perennial first-year susceptible biomass,6.680390353779042e-7,g_I_S,1.7,1.7x,Mv germination virulence
13,Perennial first-year susceptible biomass,2.6302825324275685e-7,g_I_S,1.7,1.7x,Mv germination virulence
14,Perennial first-year susceptible biomass,1.0358169532905318e-07,g_I_S,1.7,1.7x,Mv germination virulence
15,Perennial first-year susceptible biomass,4.079379377065718e-8,g_I_S,1.7,1.7x,Mv germination virulence
16,Perennial first-year susceptible biomass,1.6066338794776323e-8,g_I_S,1.7,1.7x,Mv germination virulence
17,Perennial first-year susceptible biomass,6.327676850171487e-9,g_I_S,1.7,1.7x,Mv germination virulence
18,Perennial first-year susceptible biomass,2.4921456811900008e-9,g_I_S,1.7,1.7x,Mv germination virulence
19,Perennial first-year susceptible biomass,9.81529243988569e-10,g_I_S,1.7,1.7x,Mv germination virulence
20,Perennial first-year susceptible biomass,3.8657461017652065e-10,g_I_S,1.7,1.7x,Mv germination virulence
21,Perennial first-year susceptible biomass,1.5225217084339678e-10,g_I_S,1.7,1.7x,Mv germination virulence
22,Perennial first-year susceptible biomass,0,g_I_S,1.7,1.7x,Mv germination virulence
23,Perennial first-year susceptible biomass,0,g_I_S,1.7,1.7x,Mv germination virulence
24,Perennial first-year susceptible biomass,0,g_I_S,1.7,1.7x,Mv germination virulence
25,Perennial first-year susceptible biomass,3.663400444933642e-12,g_I_S,1.7,1.7x,Mv germination virulence
1,Perennial adult susceptible biomass,0.10121210390506263,g_I_S,1.7,1.7x,Mv germination virulence
2,Perennial adult susceptible biomass,0.09226014995882537,g_I_S,1.7,1.7x,Mv germination virulence
3,Perennial adult susceptible biomass,0.0704592463475322,g_I_S,1.7,1.7x,Mv germination virulence
4,Perennial adult susceptible biomass,0.038503131447548355,g_I_S,1.7,1.7x,Mv germination virulence
5,Perennial adult susceptible biomass,0.01492584778372219,g_I_S,1.7,1.7x,Mv germination virulence
6,Perennial adult susceptible biomass,0.005029314015260411,g_I_S,1.7,1.7x,Mv germination virulence
7,Perennial adult susceptible biomass,0.0017511068848268252,g_I_S,1.7,1.7x,Mv germination virulence
8,Perennial adult susceptible biomass,6.468200069758012e-4,g_I_S,1.7,1.7x,Mv germination virulence
9,Perennial adult susceptible biomass,2.474005085852937e-4,g_I_S,1.7,1.7x,Mv germination virulence
10,Perennial adult susceptible biomass,9.62004876081668e-5,g_I_S,1.7,1.7x,Mv germination virulence
11,Perennial adult susceptible biomass,3.76812735585208e-5,g_I_S,1.7,1.7x,Mv germination virulence
12,Perennial adult susceptible biomass,1.4806216267954087e-5,g_I_S,1.7,1.7x,Mv germination virulence
13,Perennial adult susceptible biomass,5.825685441745998e-6,g_I_S,1.7,1.7x,Mv germination virulence
14,Perennial adult susceptible biomass,2.2934942903521383e-6,g_I_S,1.7,1.7x,Mv germination virulence
15,Perennial adult susceptible biomass,9.031349887146656e-7,g_I_S,1.7,1.7x,Mv germination virulence
16,Perennial adult susceptible biomass,3.556734920820426e-7,g_I_S,1.7,1.7x,Mv germination virulence
17,Perennial adult susceptible biomass,1.400775921846665e-7,g_I_S,1.7,1.7x,Mv germination virulence
18,Perennial adult susceptible biomass,5.5168793497407075e-8,g_I_S,1.7,1.7x,Mv germination virulence
19,Perennial adult susceptible biomass,2.172808675465613e-8,g_I_S,1.7,1.7x,Mv germination virulence
20,Perennial adult susceptible biomass,8.557576834587982e-9,g_I_S,1.7,1.7x,Mv germination virulence
21,Perennial adult susceptible biomass,3.3703938904953783e-9,g_I_S,1.7,1.7x,Mv germination virulence
22,Perennial adult susceptible biomass,1.3274272697663979e-9,g_I_S,1.7,1.7x,Mv germination virulence
23,Perennial adult susceptible biomass,5.228064117039326e-10,g_I_S,1.7,1.7x,Mv germination virulence
24,Perennial adult susceptible biomass,2.0590700088594563e-10,g_I_S,1.7,1.7x,Mv germination virulence
25,Perennial adult susceptible biomass,8.109635542353804e-11,g_I_S,1.7,1.7x,Mv germination virulence
1,Annual infected biomass,0.7477824815653574,g_I_S,1.7,1.7x,Mv germination virulence
2,Annual infected biomass,2.5665438186779084,g_I_S,1.7,1.7x,Mv germination virulence
3,Annual infected biomass,8.577518102854615,g_I_S,1.7,1.7x,Mv germination virulence
4,Annual infected biomass,26.401910006669464,g_I_S,1.7,1.7x,Mv germination virulence
5,Annual infected biomass,66.33969044063294,g_I_S,1.7,1.7x,Mv germination virulence
6,Annual infected biomass,120.68229620453755,g_I_S,1.7,1.7x,Mv germination virulence
7,Annual infected biomass,163.4105327810575,g_I_S,1.7,1.7x,Mv germination virulence
8,Annual infected biomass,186.36868363708908,g_I_S,1.7,1.7x,Mv germination virulence
9,Annual infected biomass,196.57772394765442,g_I_S,1.7,1.7x,Mv germination virulence
10,Annual infected biomass,200.77546944178755,g_I_S,1.7,1.7x,Mv germination virulence
11,Annual infected biomass,202.45117263275404,g_I_S,1.7,1.7x,Mv germination virulence
12,Annual infected biomass,203.1130170893336,g_I_S,1.7,1.7x,Mv germination virulence
13,Annual infected biomass,203.37345972665562,g_I_S,1.7,1.7x,Mv germination virulence
14,Annual infected biomass,203.47581538841993,g_I_S,1.7,1.7x,Mv germination virulence
15,Annual infected biomass,203.516024960693,g_I_S,1.7,1.7x,Mv germination virulence
16,Annual infected biomass,203.53181860885246,g_I_S,1.7,1.7x,Mv germination virulence
17,Annual infected biomass,203.53802172428846,g_I_S,1.7,1.7x,Mv germination virulence
18,Annual infected biomass,203.54045798208895,g_I_S,1.7,1.7x,Mv germination virulence
19,Annual infected biomass,203.54141479197204,g_I_S,1.7,1.7x,Mv germination virulence
20,Annual infected biomass,203.54179055812128,g_I_S,1.7,1.7x,Mv germination virulence
21,Annual infected biomass,203.54193826210633,g_I_S,1.7,1.7x,Mv germination virulence
22,Annual infected biomass,203.54199621432545,g_I_S,1.7,1.7x,Mv germination virulence
23,Annual infected biomass,203.5420189717173,g_I_S,1.7,1.7x,Mv germination virulence
24,Annual infected biomass,203.542027908379,g_I_S,1.7,1.7x,Mv germination virulence
25,Annual infected biomass,203.54203141753388,g_I_S,1.7,1.7x,Mv germination virulence
1,Perennial first-year infected biomass,2.34970763042281,g_I_S,1.7,1.7x,Mv germination virulence
2,Perennial first-year infected biomass,2.3265199472841203,g_I_S,1.7,1.7x,Mv germination virulence
3,Perennial first-year infected biomass,2.247556576705923,g_I_S,1.7,1.7x,Mv germination virulence
4,Perennial first-year infected biomass,2.0158985711221176,g_I_S,1.7,1.7x,Mv germination virulence
5,Perennial first-year infected biomass,1.5131034160435473,g_I_S,1.7,1.7x,Mv germination virulence
6,Perennial first-year infected biomass,0.8731454520437194,g_I_S,1.7,1.7x,Mv germination virulence
7,Perennial first-year infected biomass,0.41051472114597576,g_I_S,1.7,1.7x,Mv germination virulence
8,Perennial first-year infected biomass,0.17495256807040363,g_I_S,1.7,1.7x,Mv germination virulence
9,Perennial first-year infected biomass,0.07138736747148297,g_I_S,1.7,1.7x,Mv germination virulence
10,Perennial first-year infected biomass,0.028544360707901784,g_I_S,1.7,1.7x,Mv germination virulence
11,Perennial first-year infected biomass,0.01131118108384755,g_I_S,1.7,1.7x,Mv germination virulence
12,Perennial first-year infected biomass,0.004465550013581714,g_I_S,1.7,1.7x,Mv germination virulence
13,Perennial first-year infected biomass,0.0017603616749033433,g_I_S,1.7,1.7x,Mv germination virulence
14,Perennial first-year infected biomass,6.935574728978216e-4,g_I_S,1.7,1.7x,Mv germination virulence
15,Perennial first-year infected biomass,2.7319286140082904e-4,g_I_S,1.7,1.7x,Mv germination virulence
16,Perennial first-year infected biomass,1.076021286739905e-4,g_I_S,1.7,1.7x,Mv germination virulence
17,Perennial first-year infected biomass,4.237981648054624e-5,g_I_S,1.7,1.7x,Mv germination virulence
18,Perennial first-year infected biomass,1.669138178024335e-5,g_I_S,1.7,1.7x,Mv germination virulence
19,Perennial first-year infected biomass,6.5739083473739944e-6,g_I_S,1.7,1.7x,Mv germination virulence
20,Perennial first-year infected biomass,2.5891326669570914e-6,g_I_S,1.7,1.7x,Mv germination virulence
21,Perennial first-year infected biomass,1.019728802937639e-6,g_I_S,1.7,1.7x,Mv germination virulence
22,Perennial first-year infected biomass,4.016196725290635e-7,g_I_S,1.7,1.7x,Mv germination virulence
23,Perennial first-year infected biomass,1.5817769143140594e-7,g_I_S,1.7,1.7x,Mv germination virulence
24,Perennial first-year infected biomass,6.229819656598441e-8,g_I_S,1.7,1.7x,Mv germination virulence
25,Perennial first-year infected biomass,2.4536110120439103e-8,g_I_S,1.7,1.7x,Mv germination virulence
1,Perennial adult infected biomass,58.87415847768015,g_I_S,1.7,1.7x,Mv germination virulence
2,Perennial adult infected biomass,58.36210113831796,g_I_S,1.7,1.7x,Mv germination virulence
3,Perennial adult infected biomass,56.669087481486024,g_I_S,1.7,1.7x,Mv germination virulence
4,Perennial adult infected biomass,51.607775972414146,g_I_S,1.7,1.7x,Mv germination virulence
5,Perennial adult infected biomass,40.15346228862271,g_I_S,1.7,1.7x,Mv germination virulence
6,Perennial adult infected biomass,24.388596837621776,g_I_S,1.7,1.7x,Mv germination virulence
7,Perennial adult infected biomass,11.865674680120962,g_I_S,1.7,1.7x,Mv germination virulence
8,Perennial adult infected biomass,5.093375301546253,g_I_S,1.7,1.7x,Mv germination virulence
9,Perennial adult infected biomass,2.0707876147905053,g_I_S,1.7,1.7x,Mv germination virulence
10,Perennial adult infected biomass,0.8246757618818629,g_I_S,1.7,1.7x,Mv germination virulence
11,Perennial adult infected biomass,0.32600835170493264,g_I_S,1.7,1.7x,Mv germination virulence
12,Perennial adult infected biomass,0.12855183289576658,g_I_S,1.7,1.7x,Mv germination virulence
13,Perennial adult infected biomass,0.050648436956900376,g_I_S,1.7,1.7x,Mv germination virulence
14,Perennial adult infected biomass,0.019949848646622886,g_I_S,1.7,1.7x,Mv germination virulence
15,Perennial adult infected biomass,0.007857411029302404,g_I_S,1.7,1.7x,Mv germination virulence
16,Perennial adult infected biomass,0.003094643024441853,g_I_S,1.7,1.7x,Mv germination virulence
17,Perennial adult infected biomass,0.0012188211157697787,g_I_S,1.7,1.7x,Mv germination virulence
18,Perennial adult infected biomass,4.8003115630611905e-4,g_I_S,1.7,1.7x,Mv germination virulence
19,Perennial adult infected biomass,1.8905979404657043e-4,g_I_S,1.7,1.7x,Mv germination virulence
20,Perennial adult infected biomass,7.446105120686471e-5,g_I_S,1.7,1.7x,Mv germination virulence
21,Perennial adult infected biomass,2.9326434435442895e-5,g_I_S,1.7,1.7x,Mv germination virulence
22,Perennial adult infected biomass,1.1550198127741526e-5,g_I_S,1.7,1.7x,Mv germination virulence
23,Perennial adult infected biomass,4.549038777656378e-6,g_I_S,1.7,1.7x,Mv germination virulence
24,Perennial adult infected biomass,1.791636328805545e-6,g_I_S,1.7,1.7x,Mv germination virulence
25,Perennial adult infected biomass,7.056349589814441e-7,g_I_S,1.7,1.7x,Mv germination virulence
1,Conidia,1983.1450958772853,g_I_S,1.7,1.7x,Mv germination virulence
2,Conidia,2000.2628454934431,g_I_S,1.7,1.7x,Mv germination virulence
3,Conidia,2041.6564129345986,g_I_S,1.7,1.7x,Mv germination virulence
4,Conidia,2178.3980268785376,g_I_S,1.7,1.7x,Mv germination virulence
5,Conidia,2582.809915273904,g_I_S,1.7,1.7x,Mv germination virulence
6,Conidia,3486.63347706333,g_I_S,1.7,1.7x,Mv germination virulence
7,Conidia,4713.487130773741,g_I_S,1.7,1.7x,Mv germination virulence
8,Conidia,5676.022611263959,g_I_S,1.7,1.7x,Mv germination virulence
9,Conidia,6192.326741011389,g_I_S,1.7,1.7x,Mv germination virulence
10,Conidia,6421.59104661871,g_I_S,1.7,1.7x,Mv germination virulence
11,Conidia,6515.731020221392,g_I_S,1.7,1.7x,Mv germination virulence
12,Conidia,6553.258697004955,g_I_S,1.7,1.7x,Mv germination virulence
13,Conidia,6568.059607362982,g_I_S,1.7,1.7x,Mv germination virulence
14,Conidia,6573.875426051754,g_I_S,1.7,1.7x,Mv germination virulence
15,Conidia,6576.157658615467,g_I_S,1.7,1.7x,Mv germination virulence
16,Conidia,6577.052853343677,g_I_S,1.7,1.7x,Mv germination virulence
17,Conidia,6577.403928913924,g_I_S,1.7,1.7x,Mv germination virulence
18,Conidia,6577.541601938386,g_I_S,1.7,1.7x,Mv germination virulence
19,Conidia,6577.59558704812,g_I_S,1.7,1.7x,Mv germination virulence
20,Conidia,6577.616755010432,g_I_S,1.7,1.7x,Mv germination virulence
21,Conidia,6577.625054750815,g_I_S,1.7,1.7x,Mv germination virulence
22,Conidia,6577.628313478302,g_I_S,1.7,1.7x,Mv germination virulence
23,Conidia,6577.629589257973,g_I_S,1.7,1.7x,Mv germination virulence
24,Conidia,6577.630089394561,g_I_S,1.7,1.7x,Mv germination virulence
25,Conidia,6577.630285458996,g_I_S,1.7,1.7x,Mv germination virulence
1,Susceptible annual,10,v_A,0,0x,Mv biomass virulence
2,Susceptible annual,40.408187837003894,v_A,0,0x,Mv biomass virulence
3,Susceptible annual,205.25137427093955,v_A,0,0x,Mv biomass virulence
4,Susceptible annual,961.7043308188929,v_A,0,0x,Mv biomass virulence
5,Susceptible annual,3357.5605720932936,v_A,0,0x,Mv biomass virulence
6,Susceptible annual,6755.24735828332,v_A,0,0x,Mv biomass virulence
7,Susceptible annual,8807.50876395714,v_A,0,0x,Mv biomass virulence
8,Susceptible annual,9569.289879399297,v_A,0,0x,Mv biomass virulence
9,Susceptible annual,9802.80741372098,v_A,0,0x,Mv biomass virulence
10,Susceptible annual,9869.99996995674,v_A,0,0x,Mv biomass virulence
11,Susceptible annual,9888.966595988608,v_A,0,0x,Mv biomass virulence
12,Susceptible annual,9894.28411158123,v_A,0,0x,Mv biomass virulence
13,Susceptible annual,9895.768065500928,v_A,0,0x,Mv biomass virulence
14,Susceptible annual,9896.179817655559,v_A,0,0x,Mv biomass virulence
15,Susceptible annual,9896.293112292382,v_A,0,0x,Mv biomass virulence
16,Susceptible annual,9896.323893954577,v_A,0,0x,Mv biomass virulence
17,Susceptible annual,9896.332095457912,v_A,0,0x,Mv biomass virulence
18,Susceptible annual,9896.33421315681,v_A,0,0x,Mv biomass virulence
19,Susceptible annual,9896.334731243578,v_A,0,0x,Mv biomass virulence
20,Susceptible annual,9896.334845387466,v_A,0,0x,Mv biomass virulence
21,Susceptible annual,9896.334864698014,v_A,0,0x,Mv biomass virulence
22,Susceptible annual,9896.334864962913,v_A,0,0x,Mv biomass virulence
23,Susceptible annual,9896.334862956013,v_A,0,0x,Mv biomass virulence
24,Susceptible annual,9896.334861554395,v_A,0,0x,Mv biomass virulence
25,Susceptible annual,9896.334860823867,v_A,0,0x,Mv biomass virulence
1,Infected annual,0,v_A,0,0x,Mv biomass virulence
2,Infected annual,27.46334492613734,v_A,0,0x,Mv biomass virulence
3,Infected annual,139.81920334487293,v_A,0,0x,Mv biomass virulence
4,Infected annual,655.7689133939108,v_A,0,0x,Mv biomass virulence
5,Infected annual,2287.9311481998107,v_A,0,0x,Mv biomass virulence
6,Infected annual,4572.723113005847,v_A,0,0x,Mv biomass virulence
7,Infected annual,5905.947241498789,v_A,0,0x,Mv biomass virulence
8,Infected annual,6381.762315478714,v_A,0,0x,Mv biomass virulence
9,Infected annual,6524.419377761308,v_A,0,0x,Mv biomass virulence
10,Infected annual,6565.121305283921,v_A,0,0x,Mv biomass virulence
11,Infected annual,6576.579051978087,v_A,0,0x,Mv biomass virulence
12,Infected annual,6579.788052906861,v_A,0,0x,Mv biomass virulence
13,Infected annual,6580.682906093734,v_A,0,0x,Mv biomass virulence
14,Infected annual,6580.930959606859,v_A,0,0x,Mv biomass virulence
15,Infected annual,6580.999114535299,v_A,0,0x,Mv biomass virulence
16,Infected annual,6581.017591558284,v_A,0,0x,Mv biomass virulence
17,Infected annual,6581.022497719503,v_A,0,0x,Mv biomass virulence
18,Infected annual,6581.023757348557,v_A,0,0x,Mv biomass virulence
19,Infected annual,6581.024062358675,v_A,0,0x,Mv biomass virulence
20,Infected annual,6581.0241280974715,v_A,0,0x,Mv biomass virulence
21,Infected annual,6581.024138467909,v_A,0,0x,Mv biomass virulence
22,Infected annual,6581.0241381071555,v_A,0,0x,Mv biomass virulence
23,Infected annual,6581.024136685585,v_A,0,0x,Mv biomass virulence
24,Infected annual,6581.024135754902,v_A,0,0x,Mv biomass virulence
25,Infected annual,6581.024135279914,v_A,0,0x,Mv biomass virulence
1,Annual,10,v_A,0,0x,Mv biomass virulence
2,Annual,67.87153276314123,v_A,0,0x,Mv biomass virulence
3,Annual,345.07057761581245,v_A,0,0x,Mv biomass virulence
4,Annual,1617.4732442128038,v_A,0,0x,Mv biomass virulence
5,Annual,5645.491720293105,v_A,0,0x,Mv biomass virulence
6,Annual,11327.970471289167,v_A,0,0x,Mv biomass virulence
7,Annual,14713.456005455928,v_A,0,0x,Mv biomass virulence
8,Annual,15951.052194878012,v_A,0,0x,Mv biomass virulence
9,Annual,16327.226791482288,v_A,0,0x,Mv biomass virulence
10,Annual,16435.12127524066,v_A,0,0x,Mv biomass virulence
11,Annual,16465.545647966694,v_A,0,0x,Mv biomass virulence
12,Annual,16474.07216448809,v_A,0,0x,Mv biomass virulence
13,Annual,16476.450971594662,v_A,0,0x,Mv biomass virulence
14,Annual,16477.110777262416,v_A,0,0x,Mv biomass virulence
15,Annual,16477.29222682768,v_A,0,0x,Mv biomass virulence
